URL,Time,Wait time,Status,Body size,Content-Type,Content-Encoding
https://nginxtest.spaceout.pl/webdev2.png,920.678,57.195,200,12700433,image/png,
https://nginxtest.spaceout.pl/,54.119,51.717,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1296.457,50.625,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.882999999999996,43.23,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1311.645,52.303,200,12700433,image/png,
https://nginxtest.spaceout.pl/,42.766,41.259,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1160.785,46.254,200,12700433,image/png,
https://nginxtest.spaceout.pl/,51.74700000000001,49.947,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,959.536,56.214,200,12700433,image/png,
https://nginxtest.spaceout.pl/,42.480000000000004,40.941,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,897.6750000000001,55.009,200,12700433,image/png,
https://nginxtest.spaceout.pl/,41.565999999999995,39.888,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1287.8120000000001,42.444,200,12700433,image/png,
https://nginxtest.spaceout.pl/,45.206,43.627,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1336.5819999999999,70.44,200,12700433,image/png,
https://nginxtest.spaceout.pl/,51.219,49.609,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,1044.704,52.899,200,12700433,image/png,
https://nginxtest.spaceout.pl/,56.441,54.671,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,957.467,51.676,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.336000000000006,42.344,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,903.5870000000001,42.211,200,12700433,image/png,
https://nginxtest.spaceout.pl/,44.338,42.739,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,899.545,54.905,200,12700433,image/png,
https://nginxtest.spaceout.pl/,40.249,38.525,200,198,text/html,
https://nginxtest.spaceout.pl/webdev2.png,895.187,45.859,200,12700433,image/png,
https://nginxtest.spaceout.pl/,38.781,37.266,200,198,text/html,
